authorID,authorName,authorUsername,authorCreatedAt,authorVerified,followersCount,followingCount
40098528,Radio Tráfico Total,trafico889,2009-05-14 16:06:13,1,897301,69
892442000,Luis Alfonso Espinosa,luis_alfonso_ER,2012-10-19 22:16:56,0,75,872
1090400240304377862,Vivo Noticias,VivoNoticiasMX,2019-01-29 18:04:10,0,2328,303
503877080,DOROTEO,DOROTEOANGEL,2012-02-25 20:32:07,0,87,142
45151772,Leo,LeoBlack1009,2009-06-06 09:39:41,0,822,1843
40098528,Radio Tráfico Total,trafico889,2009-05-14 16:06:13,1,897301,69
877979910999916544,Portavoz,PortavozEdoMex,2017-06-22 14:01:37,0,609,34
1293230326865711112,Jardines de San Juan Ajusco,de_ajusco,2020-08-11 10:58:45,0,43,92
984214679147905029,Saúl Hernández garcia,SalHernndezgar1,2018-04-11 17:40:40,0,429,1124
2964822029,Jesús Alcalá,yesus_alcala62,2015-01-06 13:43:54,0,9,96
195951901,C5 CDMX,C5_CDMX,2010-09-27 17:51:04,1,926205,763
1324162014957260800,Guty,Guty32245918,2020-11-04 19:30:18,0,3,43
108031698,#Rojo,hearma,2010-01-24 09:57:01,0,1034,1393
861418256619507712,Robertojl,Robertojl5,2017-05-07 21:11:31,0,114,256
40098528,Radio Tráfico Total,trafico889,2009-05-14 16:06:13,1,897301,69
1122682843,Guadalupe Rodríguez,LuURoEs,2013-01-26 11:37:50,0,32,558
1681729470,Carlos Astorga,Carlos58449191,2013-08-18 16:24:03,0,20,61
40098528,Radio Tráfico Total,trafico889,2009-05-14 16:06:13,1,897301,69
2964822029,Jesús Alcalá,yesus_alcala62,2015-01-06 13:43:54,0,9,96
175153406,*Denuncias Zona Arenales caracol ampliación etc..*,Denuncia_Vca,2010-08-05 13:39:49,0,1055,53
745263602,Condorelampago312,luismiguelbaraa,2012-08-08 08:08:02,0,35167,1086
40098528,Radio Tráfico Total,trafico889,2009-05-14 16:06:13,1,897301,69
195951901,C5 CDMX,C5_CDMX,2010-09-27 17:51:04,1,926196,763
543068782,ANTONIO,aresendiz28_14,2012-04-01 21:19:28,0,57,160
4806991876,Acabús,AcabusOficial,2016-01-14 13:23:16,0,2145,87
1305736018721755136,La Jornada Estado de México,JornadaEdomex,2020-09-14 23:11:55,1,3740,28
543068782,ANTONIO,aresendiz28_14,2012-04-01 21:19:28,0,57,160
2912143975,Iván Jarero,EvanJarero,2014-11-27 12:43:30,0,23,283
189606706,Ramkar Cruz,RamkarC,2010-09-11 12:42:31,0,16826,169
4882873074,danicogs,danicogs1,2016-02-09 06:42:37,0,9,79
195951901,C5 CDMX,C5_CDMX,2010-09-27 17:51:04,1,926196,763
2245537823,Te estoy checando,Te_superviso,2013-12-26 16:53:07,0,3089,2339
476050170,Cruz Roja CDMX,CruzRoja_CDMX,2012-01-27 12:27:33,0,43737,370
2445330312,Raúl Gutiérrez,RaulGtzNR,2014-04-15 05:50:28,0,252121,105
195951901,C5 CDMX,C5_CDMX,2010-09-27 17:51:04,1,926206,763
195951901,C5 CDMX,C5_CDMX,2010-09-27 17:51:04,1,926206,763
119077737,Daniel Moreno,docto9,2010-03-02 10:11:02,0,366,2108
1072563398,A Márquez,A_marquez7,2013-01-08 19:54:22,0,299,372
1346746989975887872,Hugo,Hugo35108130,2021-01-06 03:14:49,0,0,18
1264633557839904769,civismo,civismo3,2020-05-24 13:05:32,0,16,16
745263602,Condorelampago312,luismiguelbaraa,2012-08-08 08:08:02,0,35165,1086
1335264483338489858,CoPaCo Bosques de Tarango,BosquesCopaco,2020-12-05 10:47:55,0,975,2925
950076222,B Estela Camacho V,camachoevera,2012-11-15 10:53:23,0,1206,2214
2964822029,Jesús Alcalá,yesus_alcala62,2015-01-06 13:43:54,0,9,96
476050170,Cruz Roja CDMX,CruzRoja_CDMX,2012-01-27 12:27:33,0,43737,370
40098528,Radio Tráfico Total,trafico889,2009-05-14 16:06:13,1,897301,69
3089047364,Ela Ela,d75b9d34f3d24b7,2015-03-16 04:54:53,0,55,653
802022606291472384,Infopolitano,infopolitano,2016-11-24 23:34:25,0,694,58
2845634673,israel vargas,vargasgalvan201,2014-10-26 13:41:22,0,190,276
543068782,ANTONIO,aresendiz28_14,2012-04-01 21:19:28,0,57,160
1019283054,Ramero con cámara ,JesuNoJesus,2012-12-18 02:18:00,0,330,478
253868826,jocume0926,jocume,2011-02-17 21:54:31,0,61,155
3346211255,kamarrada y espía elite de la KGB.,barettaazul74,2015-06-25 20:50:31,0,2348,2205
107197388,Vanessa I. Gomez,vane2125,2010-01-21 14:37:52,0,1463,1408
2245537823,Te estoy checando,Te_superviso,2013-12-26 16:53:07,0,3089,2339
4806991876,Acabús,AcabusOficial,2016-01-14 13:23:16,0,2145,87
116881457,Danno Alaniz #Lavate las manos,danyelyto,2010-02-23 15:39:56,0,87,494
1315824409924579328,Chalco Sin Censura,ChalcoSC,2020-10-12 19:19:35,0,2747,213
1373280504003366914,Roman Gutiérrez,RomanGutirrez13,2021-03-20 08:29:39,0,3,41
261543283,ρɑu*grɑnɑdos,Hey_PauPau,2011-03-05 22:55:19,0,212,271
2245537823,Te estoy checando,Te_superviso,2013-12-26 16:53:07,0,3089,2339
89230249,Ralph Jaimes Owen,rjowen57,2009-11-11 11:05:14,0,2,70
179845184,*¨*♕HugoElFisco♕*¨*,H_REYES_,2010-08-18 00:55:22,0,1044,1484
195951901,C5 CDMX,C5_CDMX,2010-09-27 17:51:04,1,926196,763
97604507,MX Político,NoticiasMXP,2009-12-17 23:21:16,0,11316,5070
195951901,C5 CDMX,C5_CDMX,2010-09-27 17:51:04,1,926196,763
1283489022271279104,ciudadanoentransito,ciudadanoentra1,2020-07-15 13:50:12,0,51,216
1109871781630881793,Francisco Otero,PacOteroTlalpan,2019-03-24 11:37:07,0,368,806
1052733693507321856,Rodrigo,RodrigoRM777,2018-10-17 19:30:46,0,79,354
40098528,Radio Tráfico Total,trafico889,2009-05-14 16:06:13,1,897301,69
87350793,SUUMA Voluntarios ,SUUMA_CDMX,2009-11-03 21:07:26,0,43180,86
1377410792073609223,Antonio González Arenas,Antonio32742660,2021-03-31 18:01:52,0,0,5
188506094,MM ,Kitty94M,2010-09-08 16:12:34,0,184,1024
285678312,SET Noticias,SET_Noticias,2011-04-21 09:51:09,0,103871,292
2964822029,Jesús Alcalá,yesus_alcala62,2015-01-06 13:43:54,0,9,96
786267201598689280,Vivian,HallVigoritt,2016-10-12 12:08:03,0,90,614
40098528,Radio Tráfico Total,trafico889,2009-05-14 16:06:13,1,897302,69
40098528,Radio Tráfico Total,trafico889,2009-05-14 16:06:13,1,897302,69
3327068282,El 7 chinos,7Chin0s,2015-08-23 13:20:33,0,14,56
1278903570637754369,BlackBird,BlackBi54683884,2020-07-02 22:09:37,0,7,398
381715727,Revista Única,larevista_unica,2011-09-28 14:20:19,0,20161,3814
195951901,C5 CDMX,C5_CDMX,2010-09-27 17:51:04,1,926197,763
119905670,CuidaTuMoney ,CuidaTuMoney,2010-03-04 16:33:31,0,750,594
551085058,Hugo Palma,palmahug,2012-04-11 09:33:42,0,3117,4969
40098528,Radio Tráfico Total,trafico889,2009-05-14 16:06:13,1,897301,69
494630846,MyBattle,My_Battle,2012-02-16 21:09:14,0,118,225
166594238,OVIAL_SSCCDMX,OVIALCDMX,2010-07-14 09:00:43,1,1935865,133
29479401,𝑲 ღ,iam_karelym,2009-04-07 10:13:54,0,445,423
962401387,ㄴ소놔,ToTa_RmAnDo,2012-11-21 07:23:29,0,72,578
1305008736432517121,Luceli,Luceli10454864,2020-09-12 23:02:49,0,0,37
53380784,Ciudadano X,jorgelmx,2009-07-03 07:12:56,0,5,35
83296459,Jose Ramon,Quimichi33,2009-10-17 22:28:42,0,142,238
193429030,Fernando CRUZ PORRAS,fercruzp,2010-09-21 14:02:42,0,1198,1083
40098528,Radio Tráfico Total,trafico889,2009-05-14 16:06:13,1,897302,69
2614221025,Tribuna de San Luis,TribunaSL,2014-07-09 14:51:20,0,2048,243
134829277,Ranferi Ramírez,romeo_dolorosa,2010-04-19 09:23:58,0,32,305
724395635001020416,Megalópolis ,Megalopolis_MX,2016-04-24 18:32:32,0,3084,926
144391877,Cesar,ciclomaniac,2010-05-15 22:48:51,0,1168,2772
40098528,Radio Tráfico Total,trafico889,2009-05-14 16:06:13,1,897302,69
1123636923485097984,Astronauta ,isidro_biz,2019-05-01 11:14:53,0,10,151
2282549262,G H G,gerhgaona,2014-01-08 13:30:55,0,35,564
40098528,Radio Tráfico Total,trafico889,2009-05-14 16:06:13,1,897301,69
343592758,M,makidiaz,2011-07-27 14:09:54,0,205,571
420751780,marco castromarin,marcocastromari,2011-11-24 19:54:49,0,9,121
2754818487,Eduardo hkn,payaso_lalo,2014-08-29 11:45:46,0,2,35
315451237,YO LO VI.,Gato_Samm,2011-06-11 16:06:46,0,14946,12
185003774,Toromeo Puente ,Toromeo_Puente,2010-08-30 18:41:29,0,83,189
2245537823,Te estoy checando,Te_superviso,2013-12-26 16:53:07,0,3090,2338
474201034,vertienteglobal.com,VertienteGloba1,2012-01-25 13:11:47,0,2830,3337
476050170,Cruz Roja CDMX,CruzRoja_CDMX,2012-01-27 12:27:33,0,43729,370
1358968025035243523,Calz. Las águilas Oficial Y Alrededores,calz_y,2021-02-08 20:37:10,0,28,37
2859210027,leonardo,ncest7,2014-11-03 12:06:20,0,269,283
179529186,Itzel Cruz Alanís,i_alaniis,2010-08-17 08:27:11,0,46557,467
23377748,Fuerza Informativa Azteca,AztecaNoticias,2009-03-08 18:35:31,1,824595,925
122114793,Efekto TV,EfektoTv,2010-03-11 10:53:28,0,40611,638
111064559,Fer Fontaine,ferfontaine,2010-02-03 11:58:25,0,51,157
61253831,ivancho,ivancho80,2009-07-29 11:55:19,0,53,102
1131569113,CNAC,CNAC_GN,2013-01-29 10:52:33,0,112999,4
31959163,Lalo Holy,Lalo_Hawley,2009-04-16 10:35:58,0,328,880
87350793,SUUMA Voluntarios ,SUUMA_CDMX,2009-11-03 21:07:26,0,43178,86
732279029143769088,Gilberto Mosqueira,gmosqueirao,2016-05-16 12:38:20,0,34,219
551446885,Agencia Mexiquense de Noticias,AMXNoticias,2012-04-11 18:46:59,1,93831,673
400124893,VOM Noticias,VOMNoticias,2011-10-28 08:56:33,0,6337,610
210194817,Olga Urrea #ElDineroManda ,olgauq,2010-10-30 14:17:01,0,5108,5616
2859210027,leonardo,ncest7,2014-11-03 12:06:20,0,269,283
1388920782898843652,Prometeo Lodarca Pelaez,lodarca,2021-05-02 12:18:56,0,0,4
2859210027,leonardo,ncest7,2014-11-03 12:06:20,0,269,283
1194328373083795456,Andy Alonso,andrealonsov,2019-11-12 12:57:56,0,30,278
40098528,Radio Tráfico Total,trafico889,2009-05-14 16:06:13,1,897302,69
40098528,Radio Tráfico Total,trafico889,2009-05-14 16:06:13,1,897302,69
1377675930668314632,Felipe Rivera,FelipeReyesrodr,2021-04-01 11:35:22,0,0,11
476050170,Cruz Roja CDMX,CruzRoja_CDMX,2012-01-27 12:27:33,0,43733,370
196008396,Atenea,maryteregr,2010-09-27 20:49:36,0,167,484
2245537823,Te estoy checando,Te_superviso,2013-12-26 16:53:07,0,3089,2339
949856526788853761,Aquetzalli HG,AquetzalliHg,2018-01-06 22:13:38,0,8,103
1144694937696526336,Rildo Rosales,rildo_rosales,2019-06-28 13:51:55,0,49,114
208207081,Yolotl,Yolotlmx,2010-10-26 15:13:59,0,37,1082
476050170,Cruz Roja CDMX,CruzRoja_CDMX,2012-01-27 12:27:33,0,43729,370
310413285,soraya aguilera,sorayaAJ3,2011-06-03 12:15:09,0,32,79
121191779,Tato,midtlan,2010-03-08 12:29:45,0,73,382
1061332843136077824,Gustavo Sanchez V.,Gustavowaguga,2018-11-10 13:00:43,0,13,170
121191779,Tato,midtlan,2010-03-08 12:29:45,0,73,382
1381655517223813121,Inconformes Cuauhtémoc,inconformecuau,2021-04-12 11:09:09,0,168,38
1175076100206190592,El pato estoico,Mr_Estoico_09,2019-09-20 09:56:01,0,6,43
40098528,Radio Tráfico Total,trafico889,2009-05-14 16:06:13,1,897302,69
153914353,Ivan,ivanttapia,2010-06-09 16:02:38,0,30,244
1286026925014528001,Edgar R,EdgarROCoapa,2020-07-22 13:54:56,0,2,25
87350793,SUUMA Voluntarios ,SUUMA_CDMX,2009-11-03 21:07:26,0,43178,86
869021558966280193,RobertoCarlosHernandez,RobertoCarlosH_,2017-05-28 20:44:20,0,24,86
996894036450521089,Adrianolmx94,adrianolmx9,2018-05-16 17:23:54,0,6,342
2964822029,Jesús Alcalá,yesus_alcala62,2015-01-06 13:43:54,0,9,96
516886996,AlizPC,ALICIAP50976957,2012-03-06 14:59:52,0,24,96
1229925510,SoyCuauhtémoc,soycuauhtemoc,2013-03-01 08:17:57,0,3232,1279
861418256619507712,Robertojl,Robertojl5,2017-05-07 21:11:31,0,114,256
166594238,OVIAL_SSCCDMX,OVIALCDMX,2010-07-14 09:00:43,1,1935867,133
1352793463465660418,CIUDADANX,ciudadanxcdmx,2021-01-22 19:41:20,0,51,86
364574984,rey,rey8as,2011-08-29 18:15:00,0,14,193
14874906,Antonio Zavala,antoniozavala,2008-05-22 17:25:47,0,132,760
40098528,Radio Tráfico Total,trafico889,2009-05-14 16:06:13,1,897302,69
958778443973431297,Itzy ,It_Sheccid,2018-01-31 13:06:09,0,167,777
3089047364,Ela Ela,d75b9d34f3d24b7,2015-03-16 04:54:53,0,55,653
759136141224218624,Alerta de Accidentes,OpEsMx,2016-07-29 15:18:55,0,26623,72
745263602,Condorelampago312,luismiguelbaraa,2012-08-08 08:08:02,0,35165,1086
2821854285,Luis Camacho,luiscamacho11,2014-10-10 20:15:49,0,17,190
87350793,SUUMA Voluntarios ,SUUMA_CDMX,2009-11-03 21:07:26,0,43180,86
29755230,Gaby Hernández,sgabyhdz,2009-04-08 10:34:05,0,706,1739
770613624079396866,PRECAUCIÓN,RetioMX,2016-08-30 07:26:20,0,4489,96
1390703787531292677,Ayudar sin Dudar,AyudaSindudar,2021-05-07 10:23:34,0,254,67
40098528,Radio Tráfico Total,trafico889,2009-05-14 16:06:13,1,897302,69
1091850699707682816,El Johan,Joaan27533448,2019-02-02 18:07:47,0,36,631
40098528,Radio Tráfico Total,trafico889,2009-05-14 16:06:13,1,897302,69
2346481813,Roca,rocabo_,2014-02-16 02:09:34,0,61,153
726806982, JC Gutiérrez ,dragon02red,2012-07-30 14:38:25,0,30210,91
3733276933,La Niña Mala,Danny_KD7,2015-09-29 22:48:29,0,98,177
2507897137,Tránsito Torreón,transitotorreon,2014-05-19 10:42:13,0,10169,33
186204784,Booker,BookerCDMX,2010-09-02 15:05:20,0,8413,4570
293063533,JORGE BECERRIL JB/8,MrElDiablo8,2011-05-04 12:00:15,1,172339,888
1096125336713129984,Colonia Paseo de las Lomas,PaseoLomas,2019-02-14 13:13:40,0,110,53
476050170,Cruz Roja CDMX,CruzRoja_CDMX,2012-01-27 12:27:33,0,43729,370
40098528,Radio Tráfico Total,trafico889,2009-05-14 16:06:13,1,897301,69
476050170,Cruz Roja CDMX,CruzRoja_CDMX,2012-01-27 12:27:33,0,43733,370
2859210027,leonardo,ncest7,2014-11-03 12:06:20,0,269,283
140198373,Pac,parigr,2010-05-04 15:41:45,0,246,140
1288649298855559169,Pablo Kuriel,KurielPablo,2020-07-29 19:35:41,0,205,87
140198373,Pac,parigr,2010-05-04 15:41:45,0,246,140
2507897137,Tránsito Torreón,transitotorreon,2014-05-19 10:42:13,0,10169,33
87350793,SUUMA Voluntarios ,SUUMA_CDMX,2009-11-03 21:07:26,0,43178,86
140198373,Pac,parigr,2010-05-04 15:41:45,0,246,140
2859210027,leonardo,ncest7,2014-11-03 12:06:20,0,269,283
40098528,Radio Tráfico Total,trafico889,2009-05-14 16:06:13,1,897302,69
963287821,Victor Ponce; El Víck,BrianOnizuka,2012-11-21 17:32:46,0,848,5005
2760781924,AIX,lancherochido,2014-09-03 16:33:51,0,214,246
80458106,Lil - Cursed bakery girl @ Pkmn caffe,shadelight3,2009-10-06 19:29:38,0,438,1219
140198373,Pac,parigr,2010-05-04 15:41:45,0,246,140
140198373,Pac,parigr,2010-05-04 15:41:45,0,246,140
2245537823,Te estoy checando,Te_superviso,2013-12-26 16:53:07,0,3090,2338
140198373,Pac,parigr,2010-05-04 15:41:45,0,246,140
1266858973451505665,Reportes,Reportes15,2020-05-30 16:28:26,0,266,40
119975035,La U,Loggitah,2010-03-04 21:22:06,0,132,430
1331972953,Mauricio Bayardo,Mauriciobayardo,2013-04-06 10:20:46,0,173,271
34631376,Roberto R C,betorcam,2009-04-23 08:52:05,0,135,350
140198373,Pac,parigr,2010-05-04 15:41:45,0,246,140
3297759849,Jazmin López Cabrera,jazminIocab,2015-05-25 07:39:31,0,16,211
140198373,Pac,parigr,2010-05-04 15:41:45,0,246,140
2859210027,leonardo,ncest7,2014-11-03 12:06:20,0,269,283
140198373,Pac,parigr,2010-05-04 15:41:45,0,246,140
140198373,Pac,parigr,2010-05-04 15:41:45,0,246,140
1177275063613026304,BomberosHermosillo,BomberosHermos1,2019-09-26 11:33:51,0,2175,219
140198373,Pac,parigr,2010-05-04 15:41:45,0,246,140
140198373,Pac,parigr,2010-05-04 15:41:45,0,246,140
140198373,Pac,parigr,2010-05-04 15:41:45,0,246,140
212625634,Vasha,vashacastillo,2010-11-06 10:05:44,0,49,389
1339684656,ChangaMonita,monkydomoon,2013-04-09 11:06:42,0,41,561
1352987165463105537,Rupis Puebla,RogacianoMendez,2021-01-23 08:31:10,0,40,97
1410104462522392577,Los Noticieristas,noticieristas,2021-06-29 23:16:05,0,8566,16
400124893,VOM Noticias,VOMNoticias,2011-10-28 08:56:33,0,6337,610
1178445453358239745,SAME,SAMEAMBULANCIAS,2019-09-29 17:04:35,0,3658,87
121191779,Tato,midtlan,2010-03-08 12:29:45,0,73,382
40098528,Radio Tráfico Total,trafico889,2009-05-14 16:06:13,1,897302,69
438938340,C@rmel@,CAT_ANZ,2011-12-16 23:44:43,0,17,73
1388513984,Hugo Santillán Uribe,hugo_csantillan,2013-04-28 21:08:42,0,37,248
1235670410,"Galeno forever,",moon_doc,2013-03-02 12:02:41,0,99,356
476050170,Cruz Roja CDMX,CruzRoja_CDMX,2012-01-27 12:27:33,0,43729,370
1388513984,Hugo Santillán Uribe,hugo_csantillan,2013-04-28 21:08:42,0,37,248
755214000686702592,LA MARABUNTA NAVIDEÑA,LaMarabuntaRoja,2016-07-18 19:33:43,0,2775,882
40098528,Radio Tráfico Total,trafico889,2009-05-14 16:06:13,1,897302,69
1377642042818453505,ArthurMx92,ArthurMx92,2021-04-01 09:21:13,0,0,1
2820634075,CHEQUITO,22checo70valen1,2014-09-19 16:45:55,0,2,29
1282819516192284672,Alcance Diario,AlcanceDiario,2020-07-13 17:30:34,0,1968,348
1304754875025293313,Dezuca,Dezuca2,2020-09-12 06:13:13,0,93,259
476050170,Cruz Roja CDMX,CruzRoja_CDMX,2012-01-27 12:27:33,0,43729,370
2364578820,HazzO,HazzielP,2014-02-27 13:30:56,0,201,623
235835605,Dynacyte,dynacyte,2011-01-08 23:25:53,0,379,624
3005758378,Josue Rios,chelo0179,2015-01-30 08:53:23,0,26,55
308655207,Fer,Le_Router,2011-05-31 13:37:29,0,223,883
195951901,C5 CDMX,C5_CDMX,2010-09-27 17:51:04,1,926206,763
1338746156684337152,Acá Entre Nos,AcEntreNos1,2020-12-15 01:22:32,0,360,255
392267545,ChARlY-C.U.c.h.O,charly_GLS,2011-10-16 13:43:49,0,106,165
35110106,Viviana,vicas07,2009-04-24 19:53:43,0,352,348
166359351,Dari,orberich,2010-07-13 17:42:30,0,204,489
910723584393330688,Shoul Shein,shoul_shein,2017-09-20 22:33:17,0,1,5
1326201176409341952,CIC Xalapa,CIC_Xalapa,2020-11-10 10:33:59,0,206,41
108031698,#Rojo,hearma,2010-01-24 09:57:01,0,1034,1393
2796837023,Lupita Vargas,lupsvargas,2014-09-30 18:55:25,0,140,641
902299592,Policía Vial León,vialidad_leon,2012-10-24 11:57:38,0,29858,209
1131569113,CNAC,CNAC_GN,2013-01-29 10:52:33,0,112999,4
2992214009,Alcaldía de Cochabamba,gam_cochabamba,2015-01-22 08:43:32,0,6743,480
1078138297,ZECUA,tigresitozecua,2013-01-10 18:53:40,0,172,710
1414706174,Gabriel Tomich,g_tomich,2013-05-08 23:49:36,0,202,787
1352793463465660418,CIUDADANX,ciudadanxcdmx,2021-01-22 19:41:20,0,51,86
37495602,Pasotti,pasotti_,2009-05-03 14:35:45,0,25258,3193
87350793,SUUMA Voluntarios ,SUUMA_CDMX,2009-11-03 21:07:26,0,43180,86
3996198014,Commis de Da Vinci ,commisvinci,2015-10-23 17:26:56,0,312,149
1373078491713867777,Vecinos de Tlaltenco,VecinoTlaltenco,2021-03-19 19:06:49,0,34,80
806543992556900352,CiudadanosActivosR,CiudActivos,2016-12-07 11:00:47,0,3412,373
573270871,Keninsky,Keninovich_17,2012-05-06 21:43:33,0,114,269
984214679147905029,Saúl Hernández garcia,SalHernndezgar1,2018-04-11 17:40:40,0,429,1124
1306703533190733824,Mehran Jahedifarid,jahedifarid,2020-09-17 15:16:30,0,1,2
4258806552,Mirna Maldonado,MirnaMaldo2407,2015-11-16 11:28:45,0,13,95
1679689020,Jomamoco,CoroJmmorac,2013-08-17 21:18:49,0,23,205
141649673,Ciberagente ,Ciberagente,2010-05-08 10:53:05,0,2650,3134
476050170,Cruz Roja CDMX,CruzRoja_CDMX,2012-01-27 12:27:33,0,43733,370
1059140850,Policía Vial Estatal,PolVial_GobOax,2013-01-03 18:35:16,1,48650,757
824756074628710401,Leona,GrisHrl,2017-01-26 17:09:06,0,11,77
1288649298855559169,Pablo Kuriel,KurielPablo,2020-07-29 19:35:41,0,205,87
4826633656,Ciudadano Vigilante,VigilanteCDMX,2016-01-19 00:53:49,0,8327,520
226402159,Gina Romero,Lacasadeazul,2010-12-13 20:27:33,0,1791,1554
158621144,Ricardo Rubio,Ricardamus,2010-06-22 22:51:27,0,5123,5584
619752459,Pradera syvol JJLR,syvol1,2012-06-26 22:28:50,0,58,142
195951901,C5 CDMX,C5_CDMX,2010-09-27 17:51:04,1,926206,763
109959834,Eusebio Reyes Rivera,3s_r3y_r1,2010-01-30 15:17:48,0,214,657
1415112439516041217,Blanca,333MBM,2021-07-13 18:55:20,0,374,433
146550297,Angélica Noboa Pagán,AngelicaNoboaP,2010-05-21 12:32:28,0,6053,2709
110770965,Jo,jlblanher,2010-02-02 12:30:24,0,1059,2197
40098528,Radio Tráfico Total,trafico889,2009-05-14 16:06:13,1,897302,69
2561653900,Lore H B,lorexhigu,2014-05-24 02:41:49,0,27,84
585339882,yollotl necahual,julyehecatl,2012-05-19 19:32:51,0,1037,784
235075046,Charly_Albert,Albertico2020CC,2011-01-07 02:30:22,0,1569,2472
248988630,La Bruja,ramonaymariana,2011-02-07 21:43:27,0,647,1225
476050170,Cruz Roja CDMX,CruzRoja_CDMX,2012-01-27 12:27:33,0,43733,370
449214180,Iván Hurtado,pivanhurtado,2011-12-28 15:40:32,0,104,474
87350793,SUUMA Voluntarios ,SUUMA_CDMX,2009-11-03 21:07:26,0,43180,86
44899555,Marco A. Muñiz ,mmuniz_s,2009-06-05 08:10:11,0,3746,834
87350793,SUUMA Voluntarios ,SUUMA_CDMX,2009-11-03 21:07:26,0,43180,86
1367287781609926656,la conjetura de syracuse,AtlahuaLarson,2021-03-03 19:37:25,0,235,478
87748747,Roxane de Sogdiana López,Roxane_mx,2009-11-05 12:23:26,0,7574,6700
195951901,C5 CDMX,C5_CDMX,2010-09-27 17:51:04,1,926206,763
1267475008957247489,Gabriela Hernández Fuentes,Gabriel86029346,2020-06-01 09:16:18,0,2,18
619752459,Pradera syvol JJLR,syvol1,2012-06-26 22:28:50,0,58,142
1651627400,Villa de Cortés ,VillaDeCortesBJ,2013-08-06 18:39:51,0,6121,1034
1374601446,Lel,lelgigi,2013-04-23 07:31:12,0,1246,1418
1229925510,SoyCuauhtémoc,soycuauhtemoc,2013-03-01 08:17:57,0,3233,1279
533503007,Moon Hunter | × |  T.L.E.  |,viralviruz,2012-03-22 15:05:39,0,666,2795
607347749,lawcoy,lawcoya,2012-06-13 10:28:31,0,52,119
990719873373306883,Andrés Guzmán,andresguzbj,2018-04-29 16:29:59,0,27430,3470
1134276250485309441,Vecinos Paseos De Churubusco,AlertaPaseos,2019-05-30 19:51:46,0,228,68
805051335687081984, MUCMAM-IMU MX ,MUCMAM1,2016-12-03 08:09:30,0,2151,370
87350793,SUUMA Voluntarios ,SUUMA_CDMX,2009-11-03 21:07:26,0,43180,86
87350793,SUUMA Voluntarios ,SUUMA_CDMX,2009-11-03 21:07:26,0,43179,86
73534441,Jrdan.sql,iMrPuff,2009-09-11 19:09:39,0,100,478
73534441,Jrdan.sql,iMrPuff,2009-09-11 19:09:39,0,100,478
58366195,Efrén Chávez Sotelo,EfrenChSotelo,2009-07-19 20:39:02,0,576,694
767770581940875264,DANILO SCHOBERT,1loDan,2016-08-22 11:09:06,0,78,124
1181023442939924480,Dododes,Dododes3,2019-10-06 19:48:48,0,21,70
166594238,OVIAL_SSCCDMX,OVIALCDMX,2010-07-14 09:00:43,1,1935871,133
4065099381,Eugenia Castro,EugenixCas,2015-10-28 21:39:54,0,1029,1343
121191779,Tato,midtlan,2010-03-08 12:29:45,0,73,382
911591867237593089,Anne,AnnePoli757,2017-09-23 08:03:32,0,28,122
87350793,SUUMA Voluntarios ,SUUMA_CDMX,2009-11-03 21:07:26,0,43177,86
382152687,Tezcatlipojuan,hydroponio,2011-09-29 09:37:27,0,2175,1682
195951901,C5 CDMX,C5_CDMX,2010-09-27 17:51:04,1,926206,763
4511879712,KARY,scarstairs24,2015-12-09 17:07:44,0,30,151
1651627400,Villa de Cortés ,VillaDeCortesBJ,2013-08-06 18:39:51,0,6120,1033
161915075,Dr. Rodrigo Ruz,guigoruz,2010-07-01 21:27:15,0,173,132
240557636,Adriana Guadarrama,adrafq,2011-01-19 23:50:34,0,149,160
415242374,Tavo Ojeda,tavojeda5,2011-11-17 20:45:54,0,20201,364
87350793,SUUMA Voluntarios ,SUUMA_CDMX,2009-11-03 21:07:26,0,43177,86
87350793,SUUMA Voluntarios ,SUUMA_CDMX,2009-11-03 21:07:26,0,43177,86
343527132,DulceMGandera,dulcineauno,2011-07-27 12:14:36,0,625,749
1361759337232822272,Abogado.cca,abogado_cca,2021-02-16 13:28:32,0,55,750
40098528,Radio Tráfico Total,trafico889,2009-05-14 16:06:13,1,897302,69
287305471,Jose Luis Rangel M.,JLRanMed,2011-04-24 12:42:18,0,68,83
1153387230796353537,Yonivigur,yonivigur,2019-07-22 13:31:59,0,33,295
1891068786,Jessica Zenteno,Jessezenteno,2013-09-21 12:53:07,0,1468,585
195951901,C5 CDMX,C5_CDMX,2010-09-27 17:51:04,1,926200,763
768605756409061376,Jardines del Sur,ComiteJardines7,2016-08-24 18:27:47,0,858,509
2369164237,PeRRomeo,DetectiveReptar,2014-03-02 11:17:27,0,751,2542
242008532,Abraham,shakabam,2011-01-23 12:24:02,0,63,596
202027931,chRRRis,christianbleu,2010-10-12 22:10:26,0,1309,1235
476050170,Cruz Roja CDMX,CruzRoja_CDMX,2012-01-27 12:27:33,0,43729,370
984214679147905029,Saúl Hernández garcia,SalHernndezgar1,2018-04-11 17:40:40,0,429,1124
1205473004907585537,Alex,alexruizsolis,2019-12-13 07:02:29,0,30,448
904923311745884160,Soreim,Soreimcouture,2017-09-04 22:25:04,0,15,211
195951901,C5 CDMX,C5_CDMX,2010-09-27 17:51:04,1,926200,763
771779820,Central Municipal,Central_CM,2012-08-21 10:10:16,0,34905,24853
78197592,Hugo Otilio DM,hugootilio,2009-09-28 20:53:05,0,396,456
